gene	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	r_x_X	r_n_N	r_nns_Nns	r_ns_Ns	r_nnc_Nnc	r_nsnc_Nsnc
FAM157B	181704	55275	0	0	0	0	50	15	7516663	1.995566e-06	0	0	0	NaN	0
FAM158A	101170	29480	0	0	0	0	50	6	4963159	1.208907e-06	0	0	0	NaN	0
FAM159A	91991	25594	0	0	1	0	42	8	2406305	3.324599e-06	8.504486e-06	0	3.907166e-05	NaN	3.907166e-05
FAM159B	78189	20502	0	0	0	0	50	15	7481890	2.004841e-06	0	0	0	NaN	0
FAM160A1	496001	139762	0	0	0	0	50	15	7601150	1.973386e-06	0	0	0	NaN	0
FAM160A2	450039	153162	0	0	0	0	50	5	4312924	1.159306e-06	0	0	0	NaN	0
FAM160B1	378148	102041	0	0	1	0	50	6	3122133	1.921763e-06	2.082513e-06	0	9.799982e-06	NaN	9.799982e-06
FAM160B2	324414	97083	0	0	0	0	50	1	3233085	3.093021e-07	0	0	0	NaN	0
FAM161A	321198	81807	0	1	0	0	50	5	3446547	1.450727e-06	2.481359e-06	3.113344e-06	0	NaN	0
FAM161B	309205	88373	0	1	0	0	50	2	3785902	5.282757e-07	2.515230e-06	3.234100e-06	0	NaN	0
FAM162A	77854	19229	0	0	0	0	50	3	2581376	1.162171e-06	0	0	0	NaN	0
FAM162B	76380	24321	0	0	0	0	50	3	2876645	1.042882e-06	0	0	0	NaN	0
FAM163A	78390	24522	0	0	0	0	50	6	3773105	1.590202e-06	0	0	0	NaN	0
FAM163B	77385	23919	0	0	0	0	50	15	7485307	2.003926e-06	0	0	0	NaN	0
FAM164A	159259	44153	0	0	0	0	50	15	7505541	1.998523e-06	0	0	0	NaN	0
FAM164C	217281	59898	0	0	0	0	50	15	7521286	1.994340e-06	0	0	0	NaN	0
FAM165B	30753	7236	0	0	0	0	50	6	2915170	2.058199e-06	0	0	0	NaN	0
FAM166A	155574	41406	0	1	0	0	50	8	3627179	2.205571e-06	5.076658e-06	6.427809e-06	0	NaN	0
FAM166B	104721	30552	0	0	0	0	50	3	2622447	1.143970e-06	0	0	0	NaN	0
FAM167A	99763	30686	0	0	0	0	50	5	4875724	1.025489e-06	0	0	0	NaN	0
FAM167B	74638	25058	0	1	0	0	50	5	3443398	1.452054e-06	1.003049e-05	1.339800e-05	0	NaN	0
FAM168A	114168	33768	0	0	0	0	50	6	5188413	1.156423e-06	0	0	0	NaN	0
FAM168B	93599	29413	0	0	0	0	50	4	3595890	1.112381e-06	0	0	0	NaN	0
FAM169A	328099	86162	0	0	0	0	50	8	4292824	1.863575e-06	0	0	0	NaN	0
FAM169B	95073	25326	0	0	0	0	50	8	3690159	2.167928e-06	0	0	0	NaN	0
FAM170A	159996	42210	0	1	0	0	50	3	3390267	8.848861e-07	4.945452e-06	6.250156e-06	0	NaN	0
FAM170B	135474	36984	0	0	0	0	50	15	7498372	2.000434e-06	0	0	0	NaN	0
FAM171A1	418683	124620	0	0	0	0	50	5	3771229	1.325828e-06	0	0	0	NaN	0
FAM171A2	371381	132928	0	0	0	0	50	15	7594316	1.975161e-06	0	0	0	NaN	0
FAM171B	393022	111287	0	0	0	0	50	3	4195875	7.149879e-07	0	0	0	NaN	0
FAM172A	208169	51322	0	1	0	0	50	10	4216176	2.371817e-06	3.853698e-06	4.803789e-06	0	NaN	0
FAM173A	106932	39396	0	0	0	0	50	2	3353819	5.963351e-07	0	0	0	NaN	0
FAM173B	112292	32428	0	0	0	0	50	4	3913068	1.022216e-06	0	0	0	NaN	0
FAM174A	87234	29547	0	0	0	0	50	2	2994029	6.679962e-07	0	0	0	NaN	0
FAM174B	72293	25795	0	0	0	0	50	5	3561921	1.403737e-06	0	0	0	NaN	0
FAM175A	204350	49714	0	1	0	0	50	5	3053190	1.637631e-06	3.936016e-06	4.893565e-06	0	NaN	0
FAM175B	205757	51925	0	0	0	0	50	5	2357663	2.120744e-06	0	0	0	NaN	0
FAM176A	72762	21105	0	1	0	0	50	9	4777167	1.883962e-06	1.065337e-05	1.374344e-05	0	NaN	0
FAM176B	75911	25795	0	0	0	0	50	4	3361792	1.189842e-06	0	0	0	NaN	0
FAM177A1	116513	30016	0	0	0	0	50	3	3569626	8.404242e-07	0	0	0	NaN	0
FAM177B	80400	18693	0	0	0	0	50	5	3659808	1.366192e-06	0	0	0	NaN	0
FAM178A	583235	155038	0	2	0	0	50	5	3087092	1.619647e-06	2.709025e-06	3.429149e-06	0	NaN	0
FAM178B	331784	97351	0	0	1	0	50	9	3998761	2.250697e-06	2.330269e-06	0	1.027211e-05	NaN	1.027211e-05
FAM179A	479385	150147	0	2	0	0	50	8	4165122	1.920712e-06	3.176963e-06	4.172012e-06	0	NaN	0
FAM179B	815122	237113	0	2	0	0	22	0	2491395	0	1.900716e-06	2.453620e-06	0	NaN	0
FAM180A	81740	24790	0	0	0	0	50	3	4619985	6.493528e-07	0	0	0	NaN	0
FAM180B	85961	27001	0	0	0	0	50	3	4739848	6.329317e-07	0	0	0	NaN	0
FAM181A	162877	51992	0	0	1	0	40	5	2824988	1.769919e-06	4.653998e-06	0	1.923373e-05	NaN	1.923373e-05
FAM181B	187868	69613	0	0	0	0	50	7	3400786	2.058348e-06	0	0	0	NaN	0
FAM183A	68206	16415	0	0	0	0	50	2	4303477	4.647405e-07	0	0	0	NaN	0
FAM184A	567557	134134	0	3	0	0	50	1	4200498	2.380670e-07	4.275386e-06	5.285813e-06	0	NaN	0
FAM184B	515833	137618	0	0	0	0	50	15	7599006	1.973942e-06	0	0	0	NaN	0
FAM185A	187466	55141	0	0	0	0	50	15	7516529	1.995602e-06	0	0	0	NaN	0
FAM186A	1106103	318183	0	0	0	0	7	1	1012303	9.878465e-07	0	0	0	NaN	0
FAM186B	427058	117250	0	0	0	0	50	8	3949918	2.025359e-06	0	0	0	NaN	0
FAM187B	174200	50518	0	0	0	0	50	5	3643929	1.372145e-06	0	0	0	NaN	0
FAM188A	223646	56548	0	0	0	0	50	1	4240028	2.358475e-07	0	0	0	NaN	0
FAM188B	366959	104185	0	1	0	0	50	5	4520758	1.106009e-06	2.122493e-06	2.725100e-06	0	NaN	0
FAM189A1	251920	81740	0	0	0	0	50	0	4262071	0	0	0	0	NaN	0
FAM189A2	214534	65459	0	1	0	0	50	0	4291685	0	3.571518e-06	4.661266e-06	0	NaN	0
FAM189B	305855	106396	0	0	0	0	50	7	3914810	1.788082e-06	0	0	0	NaN	0
FAM18A	106329	27939	0	0	0	0	50	3	3462560	8.664110e-07	0	0	0	NaN	0
FAM18B	103716	25728	0	0	0	0	50	15	7487116	2.003442e-06	0	0	0	NaN	0
FAM18B2	157919	43684	0	0	0	0	50	3	3770358	7.956804e-07	0	0	0	NaN	0
FAM190A	435165	121404	0	1	1	0	50	5	3891829	1.284743e-06	3.593445e-06	2.297979e-06	8.236961e-06	NaN	8.236961e-06
FAM190B	406824	104721	0	0	0	0	50	6	5216084	1.150288e-06	0	0	0	NaN	0
FAM192A	126362	32227	0	0	0	0	50	0	3431271	0	0	0	0	NaN	0
FAM193A	593084	159259	0	2	0	0	50	6	3338141	1.797408e-06	2.658362e-06	3.372204e-06	0	NaN	0
FAM193B	370845	111756	0	0	1	0	32	1	2457962	4.068411e-07	2.072105e-06	0	8.948065e-06	NaN	8.948065e-06
FAM194A	328166	83482	0	0	0	0	50	11	3695050	2.976956e-06	0	0	0	NaN	0
FAM194B	346323	84420	0	0	0	0	50	15	7545808	1.987859e-06	0	0	0	NaN	0
FAM195A	76782	23517	0	0	0	0	50	2	2970646	6.732542e-07	0	0	0	NaN	0
FAM196A	225455	66397	0	0	0	0	50	7	3331039	2.101446e-06	0	0	0	NaN	0
FAM196B	251451	73365	0	0	0	0	50	15	7534753	1.990775e-06	0	0	0	NaN	0
FAM198A	265789	84755	0	0	0	0	50	15	7546143	1.987770e-06	0	0	0	NaN	0
FAM198B	259491	77586	0	1	0	0	50	10	3896318	2.566526e-06	2.966681e-06	3.853698e-06	0	NaN	0
FAM199X	188605	49982	0	0	0	0	50	5	3272883	1.527705e-06	0	0	0	NaN	0
FAM19A1	66799	17219	0	0	0	0	50	6	3573914	1.678832e-06	0	0	0	NaN	0
FAM19A2	65794	16817	0	0	0	0	50	4	3168497	1.262428e-06	0	0	0	NaN	0
FAM19A3	86899	18626	0	0	0	0	50	10	4344079	2.301984e-06	0	0	0	NaN	0
FAM19A4	70417	17822	0	0	0	0	50	5	3848346	1.299259e-06	0	0	0	NaN	0
FAM19A5	78055	23249	0	0	0	0	50	10	3063240	3.264517e-06	0	0	0	NaN	0
FAM200A	276107	70819	0	0	0	0	50	1	3615454	2.765904e-07	0	0	0	NaN	0
FAM200B	316039	80735	0	0	0	0	50	15	7542123	1.988830e-06	0	0	0	NaN	0
FAM20A	258687	76179	0	1	1	0	50	11	3862014	2.848255e-06	5.972538e-06	3.865676e-06	1.312698e-05	NaN	1.312698e-05
FAM20B	196109	55945	0	0	1	0	13	1	1540464	6.491551e-07	3.967404e-06	0	1.787470e-05	NaN	1.787470e-05
FAM20C	130717	44756	0	0	0	0	50	4	4103817	9.747023e-07	0	0	0	NaN	0
FAM21A	659615	174133	0	1	2	0	50	5	4886980	1.023127e-06	3.598210e-06	1.516036e-06	1.148547e-05	NaN	1.148547e-05
FAM21B	1231795	325553	0	0	0	0	15	0	1593729	0	0	0	0	NaN	0
FAM21C	648828	171051	0	0	0	0	50	4	3901410	1.025270e-06	0	0	0	NaN	0
FAM22A	401732	133129	0	0	0	0	50	15	7594517	1.975109e-06	0	0	0	NaN	0
FAM22D	257280	84018	0	0	0	0	50	15	7545406	1.987965e-06	0	0	0	NaN	0
FAM22F	346859	114838	0	0	0	0	50	15	7576226	1.979878e-06	0	0	0	NaN	0
FAM22G	345988	114905	0	0	0	0	50	15	7576293	1.979860e-06	0	0	0	NaN	0
FAM23A	328970	101170	0	0	0	0	50	15	7562558	1.983456e-06	0	0	0	NaN	0
FAM24A	51925	13601	0	0	0	0	15	0	972304	0	0	0	0	NaN	0
FAM24B	46029	12864	0	0	0	0	13	1	862156	1.159883e-06	0	0	0	NaN	0
FAM25A	44421	12261	0	0	0	0	31	7	3299884	2.121287e-06	0	0	0	NaN	0
FAM25B	133263	36783	0	0	0	0	50	3	4749630	6.316281e-07	0	0	0	NaN	0
FAM25C	133263	36783	0	0	0	0	50	3	4749630	6.316281e-07	0	0	0	NaN	0
FAM25G	133263	36783	0	0	0	0	50	1	3754010	2.663818e-07	0	0	0	NaN	0
FAM26D	62042	16147	0	1	0	0	50	3	2727436	1.099934e-06	1.278952e-05	1.611811e-05	0	NaN	0
FAM26E	147199	40937	0	0	0	0	50	3	3681114	8.149707e-07	0	0	0	NaN	0
FAM26F	146663	45895	0	0	0	0	50	1	3473883	2.878623e-07	0	0	0	NaN	0
FAM32A	57419	13534	0	0	0	0	50	0	1950437	0	0	0	0	NaN	0
FAM35A	403407	106329	0	0	0	0	50	7	4272791	1.638273e-06	0	0	0	NaN	0
FAM36A	59094	15075	0	0	0	0	31	7	3302698	2.119479e-06	0	0	0	NaN	0
FAM38A	1195749	365217	0	0	0	0	7	1	1059337	9.439867e-07	0	0	0	NaN	0
FAM38B	1352261	348802	0	0	0	0	7	1	1042922	9.588445e-07	0	0	0	NaN	0
FAM3A	116178	30351	0	0	0	0	50	6	3266183	1.837007e-06	0	0	0	NaN	0
FAM3B	117987	29949	0	1	0	0	50	7	3309599	2.115060e-06	6.759680e-06	8.475510e-06	0	NaN	0
FAM3C	116714	28006	0	0	0	0	50	2	4756397	4.204863e-07	0	0	0	NaN	0
FAM3D	114704	28207	0	0	0	0	50	3	3979599	7.538448e-07	0	0	0	NaN	0
FAM40A	410777	111019	0	0	0	0	50	5	4202106	1.189880e-06	0	0	0	NaN	0
FAM40B	412184	112024	0	1	0	0	50	3	4137250	7.251193e-07	1.907640e-06	2.426101e-06	0	NaN	0
FAM43A	191620	64052	0	0	0	0	50	5	3574048	1.398974e-06	0	0	0	NaN	0
FAM43B	147869	51121	0	0	0	0	50	10	3738533	2.674846e-06	0	0	0	NaN	0
FAM45A	175674	47034	0	0	0	0	50	6	4059798	1.477906e-06	0	0	0	NaN	0
FAM46A	209442	59295	0	0	0	0	50	2	4198555	4.763544e-07	0	0	0	NaN	0
FAM46B	190950	66732	0	0	0	0	50	6	3551335	1.689505e-06	0	0	0	NaN	0
FAM46C	184719	52461	0	2	0	0	50	4	4186964	9.553462e-07	8.432414e-06	1.082726e-05	0	NaN	0
FAM46D	187332	48642	0	0	1	0	43	16	3451773	4.635299e-06	4.237755e-06	0	2.055837e-05	NaN	2.055837e-05
FAM47A	364882	113096	0	1	0	0	38	7	2174820	3.218657e-06	2.092147e-06	2.740612e-06	0	NaN	0
FAM47B	298619	91321	0	0	0	0	50	9	3165616	2.843049e-06	0	0	0	NaN	0
FAM47C	470005	155105	0	0	0	0	50	8	3285546	2.434907e-06	0	0	0	NaN	0
FAM47E	192022	51590	0	0	0	0	50	15	7512978	1.996545e-06	0	0	0	NaN	0
FAM48A	393089	98356	0	0	0	0	50	5	3710527	1.347517e-06	0	0	0	NaN	0
FAM48B1	405886	129377	0	0	0	0	50	15	7590765	1.976085e-06	0	0	0	NaN	0
FAM48B2	373324	119729	0	0	0	0	50	15	7581117	1.978600e-06	0	0	0	NaN	0
FAM49A	163346	40066	0	0	0	0	50	4	3326282	1.202544e-06	0	0	0	NaN	0
FAM49B	163078	40937	0	0	0	0	50	3	3732369	8.037790e-07	0	0	0	NaN	0
FAM50A	176009	39061	0	0	0	0	50	5	3504435	1.426764e-06	0	0	0	NaN	0
FAM50B	154033	43349	0	0	0	0	50	7	3513949	1.992061e-06	0	0	0	NaN	0
FAM53A	182843	60166	0	0	0	0	43	4	2520674	1.586877e-06	0	0	0	NaN	0
FAM53B	198253	59228	0	0	0	0	50	4	3456731	1.157163e-06	0	0	0	NaN	0
FAM53C	181168	58223	0	2	0	0	50	4	3591602	1.113709e-06	8.354533e-06	1.103948e-05	0	NaN	0
FAM54A	187734	50652	0	0	0	0	50	6	3538002	1.695872e-06	0	0	0	NaN	0
FAM54B	147534	33969	0	1	0	0	50	2	4165323	4.801548e-07	5.509551e-06	6.778099e-06	0	NaN	0
FAM55A	195908	51322	0	0	0	0	50	3	3935446	7.623024e-07	0	0	0	NaN	0
FAM55B	272757	69345	0	0	0	0	50	15	7530733	1.991838e-06	0	0	0	NaN	0
FAM55C	265052	75844	0	0	0	0	50	6	4562298	1.315127e-06	0	0	0	NaN	0
FAM55D	262573	70082	0	1	0	0	50	8	3884057	2.059702e-06	3.006117e-06	3.808465e-06	0	NaN	0
FAM57A	121471	37721	0	0	1	0	29	5	2608310	1.916950e-06	6.281723e-06	0	2.651043e-05	NaN	2.651043e-05
FAM57B	129109	39932	0	0	0	0	50	0	4220263	0	0	0	0	NaN	0
FAM58A	118389	34773	0	0	0	0	50	2	2393910	8.354533e-07	0	0	0	NaN	0
FAM58B	117786	35175	0	0	0	0	50	15	7496563	2.000917e-06	0	0	0	NaN	0
FAM59A	410911	121739	0	0	0	0	1	0	224986	0	0	0	0	NaN	0
FAM59B	393893	137752	0	0	0	0	50	15	7599140	1.973908e-06	0	0	0	NaN	0
FAM5B	370443	107937	0	0	2	0	13	3	1115349	2.689741e-06	4.180777e-06	0	1.852933e-05	NaN	1.852933e-05
FAM5C	369170	98959	0	1	0	0	50	8	4822794	1.658789e-06	2.136163e-06	2.708779e-06	0	NaN	0
FAM60A	110617	27269	0	0	0	0	50	2	3719639	5.376866e-07	0	0	0	NaN	0
FAM63A	248369	72025	0	0	0	0	50	7	3403466	2.056727e-06	0	0	0	NaN	0
FAM63B	298418	83080	0	0	0	0	50	6	4438683	1.351752e-06	0	0	0	NaN	0
FAM64A	113297	34840	0	0	0	0	50	7	3679104	1.902637e-06	0	0	0	NaN	0
FAM65A	567490	185054	0	0	0	0	50	4	4468163	8.952225e-07	0	0	0	NaN	0
FAM65B	519317	144988	0	0	0	0	50	4	3495189	1.144430e-06	0	0	0	NaN	0
FAM65C	452384	135541	0	0	0	0	50	4	3817794	1.047725e-06	0	0	0	NaN	0
FAM69A	208906	53399	0	0	0	0	50	3	3248227	9.235808e-07	0	0	0	NaN	0
FAM69B	198454	65660	0	0	0	0	50	7	4308837	1.624568e-06	0	0	0	NaN	0
FAM69C	196310	59764	0	0	0	0	50	7	4019866	1.741352e-06	0	0	0	NaN	0
FAM70A	168505	49781	0	0	0	0	50	6	4322907	1.387955e-06	0	0	0	NaN	0
FAM70B	154033	50384	0	0	0	0	50	4	5103189	7.838236e-07	0	0	0	NaN	0
FAM71A	274365	84420	0	1	0	0	50	12	4800416	2.499783e-06	2.787185e-06	3.644780e-06	0	NaN	0
FAM71B	282271	84353	0	1	0	0	50	5	2712897	1.843048e-06	2.727590e-06	3.542695e-06	0	NaN	0
FAM71C	115173	31557	0	0	0	0	50	0	4257783	0	0	0	0	NaN	0
FAM71D	204283	56414	0	0	0	0	50	1	3068332	3.259100e-07	0	0	0	NaN	0
FAM71E1	108540	34974	0	0	0	0	50	5	3725468	1.342113e-06	0	0	0	NaN	0
FAM71E2	426589	138020	0	0	0	0	50	15	7599408	1.973838e-06	0	0	0	NaN	0
FAM71F1	166629	46632	0	0	0	0	50	6	3655520	1.641353e-06	0	0	0	NaN	0
FAM71F2	147400	43148	0	0	0	0	50	3	3711398	8.083207e-07	0	0	0	NaN	0
FAM72A	74638	18224	0	0	0	0	50	5	4291417	1.165116e-06	0	0	0	NaN	0
FAM72B	74705	18157	0	0	0	0	50	5	4550975	1.098666e-06	0	0	0	NaN	0
FAM72D	74437	18425	0	0	0	0	50	15	7479813	2.005398e-06	0	0	0	NaN	0
FAM73A	313359	80802	0	0	0	0	50	0	4158824	0	0	0	0	NaN	0
FAM73B	282673	86765	0	0	0	0	50	5	3678501	1.359249e-06	0	0	0	NaN	0
FAM75A1	1255111	376205	0	0	0	0	7	1	1070325	9.342957e-07	0	0	0	NaN	0
FAM75A2	1255111	376205	0	0	0	0	7	1	1070325	9.342957e-07	0	0	0	NaN	0
FAM75A3	627522	188136	0	0	0	0	27	4	2575949	1.552826e-06	0	0	0	NaN	0
FAM75A5	1882499	564475	0	0	0	0	7	1	1258595	7.945368e-07	0	0	0	NaN	0
FAM75A6	625847	187399	0	0	0	0	27	4	2575212	1.553270e-06	0	0	0	NaN	0
FAM75A7	1882499	564475	0	0	0	0	7	1	1258595	7.945368e-07	0	0	0	NaN	0
FAM75C1	549936	169845	0	0	0	0	27	4	2557658	1.563931e-06	0	0	0	NaN	0
FAM76A	171520	42344	0	0	0	0	50	1	2724220	3.670775e-07	0	0	0	NaN	0
FAM76B	172726	39530	0	0	0	0	50	1	4462334	2.240980e-07	0	0	0	NaN	0
FAM78A	133598	38458	0	0	0	0	50	3	3738332	8.024969e-07	0	0	0	NaN	0
FAM78B	122543	36247	0	0	0	0	50	8	5490650	1.457022e-06	0	0	0	NaN	0
FAM81A	184049	44890	0	0	0	0	50	6	4362638	1.375315e-06	0	0	0	NaN	0
FAM81B	226862	53935	0	0	0	0	50	4	3033023	1.318816e-06	0	0	0	NaN	0
FAM82A1	365552	91924	0	0	0	0	50	8	4270178	1.873458e-06	0	0	0	NaN	0
FAM82A2	227532	66129	0	0	0	0	50	7	3683928	1.900146e-06	0	0	0	NaN	0
FAM82B	156311	40870	0	0	0	0	50	5	3190138	1.567330e-06	0	0	0	NaN	0
FAM83A	213127	66263	0	0	0	0	50	3	3334389	8.997151e-07	0	0	0	NaN	0
FAM83B	482333	131521	0	1	0	0	50	2	4612548	4.335998e-07	1.629052e-06	2.073256e-06	0	NaN	0
FAM83C	338551	114905	0	1	0	0	50	6	3419211	1.754791e-06	2.205286e-06	2.953765e-06	0	NaN	0
FAM83D	284080	90182	0	0	0	0	50	1	2477928	4.035630e-07	0	0	0	NaN	0
FAM83E	216008	76447	0	0	0	0	50	6	3638234	1.649152e-06	0	0	0	NaN	0
FAM83F	233361	72360	0	0	0	0	50	2	3657262	5.468572e-07	0	0	0	NaN	0
FAM83G	381833	118255	0	1	0	0	50	3	4831102	6.209763e-07	1.999648e-06	2.618946e-06	0	NaN	0
FAM83H	533588	181168	0	0	0	0	50	3	4540389	6.607363e-07	0	0	0	NaN	0
FAM84A	135809	41674	0	0	0	0	50	5	3823221	1.307798e-06	0	0	0	NaN	0
FAM84B	143648	44689	0	0	0	0	50	4	3840373	1.041565e-06	0	0	0	NaN	0
FAM86A	157718	47905	0	0	0	0	50	5	3741615	1.336321e-06	0	0	0	NaN	0
FAM86B1	141437	42880	0	0	0	0	50	6	3559442	1.685657e-06	0	0	0	NaN	0
FAM86B2	157852	47369	0	0	0	0	50	15	7508757	1.997668e-06	0	0	0	NaN	0
FAM86C	94202	26599	0	0	0	0	50	15	7487987	2.003209e-06	0	0	0	NaN	0
FAM89A	83884	28877	0	0	0	0	50	5	4530205	1.103703e-06	0	0	0	NaN	0
FAM89B	95475	21909	0	0	0	0	50	4	3249366	1.231009e-06	0	0	0	NaN	0
FAM8A1	190548	62310	0	0	0	0	50	3	3405074	8.810381e-07	0	0	0	NaN	0
FAM90A1	214869	68742	0	0	0	0	50	5	3340218	1.496908e-06	0	0	0	NaN	0
FAM90A10	214266	68340	0	0	0	0	50	15	7529728	1.992104e-06	0	0	0	NaN	0
FAM90A13	642329	205489	0	0	0	0	27	4	2593302	1.542435e-06	0	0	0	NaN	0
FAM90A14	642329	205489	0	0	0	0	27	4	2593302	1.542435e-06	0	0	0	NaN	0
FAM90A18	428666	136546	0	0	0	0	50	15	7597934	1.974221e-06	0	0	0	NaN	0
FAM90A19	428666	136546	0	0	0	0	50	15	7597934	1.974221e-06	0	0	0	NaN	0
FAM90A20	214065	68541	0	0	0	0	50	15	7529929	1.992051e-06	0	0	0	NaN	0
FAM90A5	214132	68474	0	0	0	0	50	15	7529862	1.992068e-06	0	0	0	NaN	0
FAM90A7	428264	137350	0	0	0	0	50	15	7598738	1.974012e-06	0	0	0	NaN	0
FAM90A8	214065	68541	0	0	0	0	50	15	7529929	1.992051e-06	0	0	0	NaN	0
FAM90A9	214199	68407	0	0	0	0	50	15	7529795	1.992086e-06	0	0	0	NaN	0
FAM91A1	415199	109612	0	1	0	0	45	3	3204610	9.361514e-07	1.905448e-06	2.408484e-06	0	NaN	0
FAM92A1	143246	37453	0	0	0	0	50	3	3129436	9.586392e-07	0	0	0	NaN	0
FAM92B	149209	40334	0	1	0	0	50	8	3837693	2.084586e-06	5.275848e-06	6.702009e-06	0	NaN	0
FAM96A	79395	20904	0	0	0	0	50	2	2726699	7.334876e-07	0	0	0	NaN	0
FAM96B	79127	23785	0	0	0	0	50	5	2900698	1.723723e-06	0	0	0	NaN	0
FAM98A	247900	71087	0	1	0	0	50	6	3612975	1.660681e-06	3.134924e-06	4.033885e-06	0	NaN	0
FAM98B	223311	63717	0	0	0	0	50	4	4041507	9.897298e-07	0	0	0	NaN	0
FAM98C	161738	55342	0	0	0	0	50	0	4281568	0	0	0	0	NaN	0
FAM9A	168505	39530	0	0	0	0	50	11	4787820	2.297497e-06	0	0	0	NaN	0
FAM9B	99294	19497	0	0	0	0	50	9	3578403	2.515088e-06	0	0	0	NaN	0
FAM9C	88105	18224	0	0	0	0	50	6	3064111	1.958154e-06	0	0	0	NaN	0
FANCA	710267	203077	0	2	0	0	47	3	3259550	9.203724e-07	2.189755e-06	2.815842e-06	0	NaN	0
FANCB	417075	107937	0	0	0	0	50	7	3263101	2.145199e-06	0	0	0	NaN	0
FANCC	272891	75442	0	0	0	0	50	7	4174301	1.676927e-06	0	0	0	NaN	0
FANCD2	744839	193228	0	1	0	0	1	0	372654	0	1.066022e-06	1.342572e-06	0	NaN	0
FANCE	251183	79864	0	0	0	0	50	4	3888211	1.028751e-06	0	0	0	NaN	0
FANCF	169912	56615	0	0	1	0	50	3	3130039	9.584545e-07	4.414485e-06	0	1.766316e-05	NaN	1.766316e-05
FANCG	294063	92058	0	0	0	0	50	1	3570564	2.800678e-07	0	0	0	NaN	0
FANCI	660553	170984	0	2	1	0	50	2	4069781	4.914269e-07	3.607777e-06	3.027766e-06	5.848500e-06	NaN	5.848500e-06
FANCL	198320	48508	0	0	0	0	50	5	3701951	1.350639e-06	0	0	0	NaN	0
FANCM	999640	253997	0	2	1	0	33	5	3124076	1.600473e-06	2.393037e-06	2.000720e-06	3.937054e-06	NaN	3.937054e-06
FANK1	170850	45828	0	0	0	0	50	5	3507852	1.425374e-06	0	0	0	NaN	0
FAP	386255	92728	0	1	0	0	50	4	4137786	9.667005e-07	2.087757e-06	2.588963e-06	0	NaN	0
FAR1	253863	66129	0	0	0	0	50	9	4075811	2.208149e-06	0	0	0	NaN	0
FAR2	253796	66196	0	0	0	0	50	5	3713810	1.346326e-06	0	0	0	NaN	0
FARP1	548395	147668	0	1	0	0	50	2	4482233	4.462062e-07	1.436652e-06	1.823503e-06	0	NaN	0
FARP2	514962	142107	0	1	0	0	50	4	3795751	1.053810e-06	1.521910e-06	1.941891e-06	0	NaN	0
FARS2	218554	58826	0	2	0	0	50	6	4114939	1.458102e-06	7.210325e-06	9.151056e-06	0	NaN	0
FARSA	247096	69881	0	0	0	0	50	3	3531302	8.495450e-07	0	0	0	NaN	0
FARSB	291249	77787	0	0	0	0	50	3	2642815	1.135153e-06	0	0	0	NaN	0
FAS	169309	40535	0	1	0	0	50	7	3602456	1.943119e-06	4.765445e-06	5.906361e-06	0	NaN	0
FASLG	133330	39128	0	1	0	0	50	7	4040368	1.732515e-06	5.798513e-06	7.500188e-06	0	NaN	0
FASN	1176520	371984	0	1	1	0	50	3	2999724	1.000092e-06	1.291569e-06	8.499643e-07	2.688288e-06	NaN	2.688288e-06
FASTK	252590	86698	0	0	1	0	50	8	3396297	2.355507e-06	2.947349e-06	0	1.153429e-05	NaN	1.153429e-05
FASTKD1	415065	107133	0	0	0	0	17	2	898939	2.224845e-06	0	0	0	NaN	0
FASTKD2	347261	90316	0	0	0	0	50	1	4393257	2.276216e-07	0	0	0	NaN	0
FASTKD3	316307	87502	0	3	0	0	50	4	2851520	1.402761e-06	7.429255e-06	9.484457e-06	0	NaN	0
FASTKD5	358383	102912	0	0	0	0	50	0	4283243	0	0	0	0	NaN	0
FAT1	2169058	619013	0	1	1	0	48	5	3562993	1.403315e-06	7.173418e-07	4.610296e-07	1.615475e-06	NaN	1.615475e-06
FAT2	2029564	611576	0	2	1	0	9	2	854987	2.339217e-06	1.135873e-06	9.854333e-07	1.635120e-06	NaN	1.635120e-06
FAT3	2146881	621291	0	3	0	0	4	0	867784	0	1.083748e-06	1.397376e-06	0	NaN	0
FAT4	2327379	689631	0	1	2	0	50	7	4957397	1.412031e-06	9.943620e-07	4.296679e-07	2.900102e-06	NaN	2.900102e-06
FATE1	89646	24924	0	0	0	0	50	12	4159092	2.885245e-06	0	0	0	NaN	0
FAU	64521	19899	0	0	0	0	50	3	3507517	8.553059e-07	0	0	0	NaN	0
FBF1	544710	161604	0	0	0	0	11	0	1031666	0	0	0	0	NaN	0
FBL	153966	47034	0	0	0	0	50	1	3028601	3.301855e-07	0	0	0	NaN	0
FBLIM1	213261	64722	0	0	0	0	50	10	3702487	2.700887e-06	0	0	0	NaN	0
FBLN1	420358	112694	0	1	0	0	50	2	3748516	5.335445e-07	1.875990e-06	2.378925e-06	0	NaN	0
FBLN2	387595	105257	0	2	0	0	50	4	3084948	1.296618e-06	4.058013e-06	5.160025e-06	0	NaN	0
FBLN5	221435	57352	0	1	0	0	50	5	4105827	1.217781e-06	3.586968e-06	4.515998e-06	0	NaN	0
FBLN7	209174	61774	0	0	0	0	50	0	4242105	0	0	0	0	NaN	0
